zona;secao;cargo;numero;nome;votos;partido;coligacao
109;161;Deputado Estadual;11;LEGENDA PP;2;PP;PP
109;161;Deputado Estadual;12;LEGENDA PDT;7;PDT;PDT
109;161;Deputado Estadual;13;LEGENDA PT;19;PT;PT
109;161;Deputado Estadual;22;LEGENDA PL;1;PL;PL
109;161;Deputado Estadual;55;LEGENDA PSD;5;PSD;PSD
109;161;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;161;Deputado Estadual;95;BRANCOS;7;;
109;161;Deputado Estadual;96;NULOS;5;;
109;162;Presidente;12;CIRO GOMES;7;PDT;PDT
109;162;Presidente;13;LULA;206;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;162;Presidente;15;SIMONE TEBET;1;MDB;MDB, (PSDB/CIDADANIA), PODE
109;162;Presidente;22;JAIR BOLSONARO;90;PL;PP, REPUBLICANOS, PL
109;162;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
109;162;Presidente;95;BRANCOS;3;;
109;162;Presidente;96;NULOS;8;;
109;162;Governador;12;ROBERTO CLÁUDIO;32;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;162;Governador;13;ELMANO DE FREITAS;176;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;162;Governador;44;CAPITÃO WAGNER;83;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;162;Governador;95;BRANCOS;7;;
109;162;Governador;96;NULOS;20;;
109;162;Senador;131;CAMILO;173;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;162;Senador;555;ERIKA AMORIM;28;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;162;Senador;700;KAMILA CARDOSO;72;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;162;Senador;95;BRANCOS;11;;
109;162;Senador;96;NULOS;34;;
109;162;Deputado Federal;1010;RONALDO MARTINS;5;REPUBLICANOS;REPUBLICANOS
109;162;Deputado Federal;1016;PR RODRIGO MATOS;7;REPUBLICANOS;REPUBLICANOS
109;162;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
109;162;Deputado Federal;1111;AJ ALBUQUERQUE;9;PP;PP
109;162;Deputado Federal;1212;LEÔNIDAS CRISTINO;7;PDT;PDT
109;162;Deputado Federal;1213;IDILVAN;7;PDT;PDT
109;162;Deputado Federal;1214;EDUARDO BISMARCK;16;PDT;PDT
109;162;Deputado Federal;1233;ROBÉRIO MONTEIRO;1;PDT;PDT
109;162;Deputado Federal;1292;ENFERMEIRA ANA PAULA;1;PDT;PDT
109;162;Deputado Federal;1313;LUIZIANNE LINS;9;PT;(PT/PC do B/PV)
109;162;Deputado Federal;1333;JOSE AIRTON;1;PT;(PT/PC do B/PV)
109;162;Deputado Federal;1533;EUNÍCIO;62;MDB;MDB
109;162;Deputado Federal;1933;DIANA MARINHO;1;PODE;PODE
109;162;Deputado Federal;2100;EDIVANIA VIEIRA;1;PCB;PCB
109;162;Deputado Federal;2200;DRA. MAYRA PINHEIRO;1;PL;PL
109;162;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
109;162;Deputado Federal;2210;CORONEL AGINALDO;1;PL;PL
109;162;Deputado Federal;2211;YURY DO PAREDÃO;2;PL;PL
109;162;Deputado Federal;2222;ANDRÉ FERNANDES;5;PL;PL
109;162;Deputado Federal;2244;TADEU OLIVEIRA;1;PL;PL
109;162;Deputado Federal;2255;JÚNIOR MANO;3;PL;PL
109;162;Deputado Federal;2277;DR JAZIEL;16;PL;PL
109;162;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
109;162;Deputado Federal;2299;MATHEUS NORONHA;6;PL;PL
109;162;Deputado Federal;3000;SAMUEL LIMA;1;NOVO;NOVO
109;162;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
109;162;Deputado Federal;4410;CARLOS MATOS;2;UNIÃO;UNIÃO
109;162;Deputado Federal;4411;VANDERLAN ALVES;2;UNIÃO;UNIÃO
109;162;Deputado Federal;4422;JULIERME SENA;2;UNIÃO;UNIÃO
109;162;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;1;UNIÃO;UNIÃO
109;162;Deputado Federal;4444;HEITOR FREIRE;2;UNIÃO;UNIÃO
109;162;Deputado Federal;4445;DAMIÃO TENORIO;3;UNIÃO;UNIÃO
109;162;Deputado Federal;4447;DANILO FORTE;4;UNIÃO;UNIÃO
109;162;Deputado Federal;4456;DAYANY DO CAPITÃO;2;UNIÃO;UNIÃO
109;162;Deputado Federal;4477;FERNANDA PESSOA;4;UNIÃO;UNIÃO
109;162;Deputado Federal;5533;LUIZ GASTÃO;4;PSD;PSD
109;162;Deputado Federal;5555;DOMINGOS NETO;95;PSD;PSD
109;162;Deputado Federal;5588;ELIANE BRAZ;5;PSD;PSD
109;162;Deputado Federal;7011;DR MARCOS;1;AVANTE;AVANTE
109;162;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
109;162;Deputado Federal;13;LEGENDA PT;5;PT;PT
109;162;Deputado Federal;15;LEGENDA MDB;1;MDB;MDB
109;162;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
109;162;Deputado Federal;65;LEGENDA PC do B;1;PC do B;PC do B
109;162;Deputado Federal;95;BRANCOS;7;;
109;162;Deputado Federal;96;NULOS;6;;
109;162;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
109;162;Deputado Estadual;10123;DAVID DURAND;3;REPUBLICANOS;REPUBLICANOS
109;162;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;8;PP;PP
109;162;Deputado Estadual;11113;ALMIR BIÉ;2;PP;PP
109;162;Deputado Estadual;11444;LEONARDO PINHEIRO;3;PP;PP
109;162;Deputado Estadual;11999;MOÉSIO LOIOLA;1;PP;PP
109;162;Deputado Estadual;12000;EVANDRO LEITÃO;1;PDT;PDT
109;162;Deputado Estadual;12123;CLÁUDIO PINHO;74;PDT;PDT
109;162;Deputado Estadual;12127;HELAINE COELHO;28;PDT;PDT
109;162;Deputado Estadual;12456;ROMEU ALDIGUERI;1;PDT;PDT
109;162;Deputado Estadual;13123;MISSIAS DO MST;2;PT;(PT/PC do B/PV)
109;162;Deputado Estadual;13132;ACRISIO SENA;3;PT;(PT/PC do B/PV)
109;162;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
109;162;Deputado Estadual;13777;NIZO;3;PT;(PT/PC do B/PV)
109;162;Deputado Estadual;13789;JULINHO;1;PT;(PT/PC do B/PV)
109;162;Deputado Estadual;14122;CANTORA ANA FIGUEIREDO;1;PTB;PTB
109;162;Deputado Estadual;15115;CARLOS BANDEIRA;2;MDB;MDB
109;162;Deputado Estadual;15333;DANNIEL OLIVEIRA;1;MDB;MDB
109;162;Deputado Estadual;15888;AGENOR NETO;1;MDB;MDB
109;162;Deputado Estadual;22000;DR EDMAR FERNADES;1;PL;PL
109;162;Deputado Estadual;22022;CARMELO NETO;4;PL;PL
109;162;Deputado Estadual;22222;PR.ALCIDES FERNANDES;3;PL;PL
109;162;Deputado Estadual;22345;SIMONE MATIAS;1;PL;PL
109;162;Deputado Estadual;22555;MARTA GONÇALVES;75;PL;PL
109;162;Deputado Estadual;22777;DRA SILVANA;14;PL;PL
109;162;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;1;CIDADANIA;(PSDB/CIDADANIA)
109;162;Deputado Estadual;30000;DR. ISAQUE RABELO;2;NOVO;NOVO
109;162;Deputado Estadual;33000;GABRIEL SABOIA;1;PMN;PMN
109;162;Deputado Estadual;33777;PASTOR FLÁVIO SANTOS;1;PMN;PMN
109;162;Deputado Estadual;43111;ERON;1;PV;(PT/PC do B/PV)
109;162;Deputado Estadual;43640;WALTER CAVALCANTE;1;PV;(PT/PC do B/PV)
109;162;Deputado Estadual;44111;FELIPE MOTA;5;UNIÃO;UNIÃO
109;162;Deputado Estadual;44447;ISABELLE MUNGUBA;3;UNIÃO;UNIÃO
109;162;Deputado Estadual;44567;MAGNOLIA ROCHA;4;UNIÃO;UNIÃO
109;162;Deputado Estadual;44777;FIRMO CAMURÇA;2;UNIÃO;UNIÃO
109;162;Deputado Estadual;44888;DR. OSCAR RODRIGUES;1;UNIÃO;UNIÃO
109;162;Deputado Estadual;45000;JORGE PINHEIRO;2;PSDB;(PSDB/CIDADANIA)
109;162;Deputado Estadual;45333;DIEGO BARRETO;2;PSDB;(PSDB/CIDADANIA)
109;162;Deputado Estadual;55234;DR. LUCÍLVIO GIRÃO;1;PSD;PSD
109;162;Deputado Estadual;55888;KEIVIA DIAS;1;PSD;PSD
109;162;Deputado Estadual;70007;DANILO LOPES;1;AVANTE;AVANTE
109;162;Deputado Estadual;70070;ALBERTO LIMA;1;AVANTE;AVANTE
109;162;Deputado Estadual;80180;SARAH PRETA SIMOA;1;UP;UP
109;162;Deputado Estadual;11;LEGENDA PP;1;PP;PP
109;162;Deputado Estadual;12;LEGENDA PDT;3;PDT;PDT
109;162;Deputado Estadual;13;LEGENDA PT;11;PT;PT
109;162;Deputado Estadual;15;LEGENDA MDB;1;MDB;MDB
109;162;Deputado Estadual;22;LEGENDA PL;3;PL;PL
109;162;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;162;Deputado Estadual;55;LEGENDA PSD;9;PSD;PSD
109;162;Deputado Estadual;70;LEGENDA AVANTE;2;AVANTE;AVANTE
109;162;Deputado Estadual;95;BRANCOS;11;;
109;162;Deputado Estadual;96;NULOS;8;;
109;163;Presidente;12;CIRO GOMES;10;PDT;PDT
109;163;Presidente;13;LULA;169;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;163;Presidente;15;SIMONE TEBET;6;MDB;MDB, (PSDB/CIDADANIA), PODE
109;163;Presidente;22;JAIR BOLSONARO;96;PL;PP, REPUBLICANOS, PL
109;163;Presidente;30;FELIPE D'AVILA;1;NOVO;NOVO
109;163;Presidente;44;SORAYA THRONICKE;1;UNIÃO;UNIÃO
109;163;Presidente;95;BRANCOS;5;;
109;163;Presidente;96;NULOS;7;;
109;163;Governador;12;ROBERTO CLÁUDIO;11;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;163;Governador;13;ELMANO DE FREITAS;130;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;163;Governador;44;CAPITÃO WAGNER;131;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;163;Governador;95;BRANCOS;3;;
109;163;Governador;96;NULOS;20;;
109;163;Senador;131;CAMILO;160;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;163;Senador;160;CARLOS SILVA;1;PSTU;PSTU
109;163;Senador;555;ERIKA AMORIM;5;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;163;Senador;700;KAMILA CARDOSO;88;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;163;Senador;95;BRANCOS;10;;
109;163;Senador;96;NULOS;31;;
109;163;Deputado Federal;1012;DR FELIPE MONTEIRO;1;REPUBLICANOS;REPUBLICANOS
109;163;Deputado Federal;1020;ERLAN BASTOS;1;REPUBLICANOS;REPUBLICANOS
109;163;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
109;163;Deputado Federal;1111;AJ ALBUQUERQUE;2;PP;PP
109;163;Deputado Federal;1213;IDILVAN;21;PDT;PDT
109;163;Deputado Federal;1214;EDUARDO BISMARCK;13;PDT;PDT
109;163;Deputado Federal;1215;FLÁVIO VAZ;1;PDT;PDT
109;163;Deputado Federal;1221;MAURO FILHO;1;PDT;PDT
109;163;Deputado Federal;1233;ROBÉRIO MONTEIRO;2;PDT;PDT
109;163;Deputado Federal;1277;ADAIL JR;1;PDT;PDT
109;163;Deputado Federal;1313;LUIZIANNE LINS;8;PT;(PT/PC do B/PV)
109;163;Deputado Federal;1322;GUIMARÃES DO PT;3;PT;(PT/PC do B/PV)
109;163;Deputado Federal;1331;LEDA VASCONCELOS;1;PT;(PT/PC do B/PV)
109;163;Deputado Federal;1533;EUNÍCIO;7;MDB;MDB
109;163;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
109;163;Deputado Federal;2210;CORONEL AGINALDO;2;PL;PL
109;163;Deputado Federal;2222;ANDRÉ FERNANDES;15;PL;PL
109;163;Deputado Federal;2244;TADEU OLIVEIRA;1;PL;PL
109;163;Deputado Federal;2255;JÚNIOR MANO;1;PL;PL
109;163;Deputado Federal;2256;CHIMBINHA CEARENSE;1;PL;PL
109;163;Deputado Federal;2277;DR JAZIEL;6;PL;PL
109;163;Deputado Federal;2299;MATHEUS NORONHA;5;PL;PL
109;163;Deputado Federal;4411;VANDERLAN ALVES;1;UNIÃO;UNIÃO
109;163;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;23;UNIÃO;UNIÃO
109;163;Deputado Federal;4444;HEITOR FREIRE;4;UNIÃO;UNIÃO
109;163;Deputado Federal;4445;DAMIÃO TENORIO;1;UNIÃO;UNIÃO
109;163;Deputado Federal;4447;DANILO FORTE;8;UNIÃO;UNIÃO
109;163;Deputado Federal;4456;DAYANY DO CAPITÃO;2;UNIÃO;UNIÃO
109;163;Deputado Federal;4477;FERNANDA PESSOA;4;UNIÃO;UNIÃO
109;163;Deputado Federal;4488;MOSES RODRIGUES;11;UNIÃO;UNIÃO
109;163;Deputado Federal;4512;SARGENTO GERSON;2;PSDB;(PSDB/CIDADANIA)
109;163;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
109;163;Deputado Federal;5511;CÉLIO STUDART;4;PSD;PSD
109;163;Deputado Federal;5533;LUIZ GASTÃO;5;PSD;PSD
109;163;Deputado Federal;5555;DOMINGOS NETO;108;PSD;PSD
109;163;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
109;163;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
109;163;Deputado Federal;13;LEGENDA PT;3;PT;PT
109;163;Deputado Federal;22;LEGENDA PL;1;PL;PL
109;163;Deputado Federal;33;LEGENDA PMN;1;PMN;PMN
109;163;Deputado Federal;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;163;Deputado Federal;95;BRANCOS;10;;
109;163;Deputado Federal;96;NULOS;6;;
109;163;Deputado Estadual;10123;DAVID DURAND;1;REPUBLICANOS;REPUBLICANOS
109;163;Deputado Estadual;11000;JOÃO JAIME;1;PP;PP
109;163;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;1;PP;PP
109;163;Deputado Estadual;11113;ALMIR BIÉ;10;PP;PP
109;163;Deputado Estadual;11444;LEONARDO PINHEIRO;7;PP;PP
109;163;Deputado Estadual;11999;MOÉSIO LOIOLA;1;PP;PP
109;163;Deputado Estadual;12123;CLÁUDIO PINHO;7;PDT;PDT
109;163;Deputado Estadual;12127;HELAINE COELHO;45;PDT;PDT
109;163;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
109;163;Deputado Estadual;13132;ACRISIO SENA;9;PT;(PT/PC do B/PV)
109;163;Deputado Estadual;13258;JÔ FARIAS;2;PT;(PT/PC do B/PV)
109;163;Deputado Estadual;13333;MOISES BRAZ;5;PT;(PT/PC do B/PV)
109;163;Deputado Estadual;13777;NIZO;5;PT;(PT/PC do B/PV)
109;163;Deputado Estadual;13789;JULINHO;2;PT;(PT/PC do B/PV)
109;163;Deputado Estadual;15115;CARLOS BANDEIRA;1;MDB;MDB
109;163;Deputado Estadual;15123;AUDIC MOTA;1;MDB;MDB
109;163;Deputado Estadual;15333;DANNIEL OLIVEIRA;2;MDB;MDB
109;163;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
109;163;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
109;163;Deputado Estadual;22022;CARMELO NETO;4;PL;PL
109;163;Deputado Estadual;22222;PR.ALCIDES FERNANDES;3;PL;PL
109;163;Deputado Estadual;22555;MARTA GONÇALVES;104;PL;PL
109;163;Deputado Estadual;22777;DRA SILVANA;5;PL;PL
109;163;Deputado Estadual;33123;ALCY PINHEIRO;1;PMN;PMN
109;163;Deputado Estadual;44190;SARGENTO REGINAURO;1;UNIÃO;UNIÃO
109;163;Deputado Estadual;44567;MAGNOLIA ROCHA;5;UNIÃO;UNIÃO
109;163;Deputado Estadual;44777;FIRMO CAMURÇA;4;UNIÃO;UNIÃO
109;163;Deputado Estadual;44888;DR. OSCAR RODRIGUES;9;UNIÃO;UNIÃO
109;163;Deputado Estadual;45000;JORGE PINHEIRO;3;PSDB;(PSDB/CIDADANIA)
109;163;Deputado Estadual;45123;EMILIA PESSOA;2;PSDB;(PSDB/CIDADANIA)
109;163;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
109;163;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
109;163;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
109;163;Deputado Estadual;70000;TAM DE OLIVEIRA;2;AVANTE;AVANTE
109;163;Deputado Estadual;70111;AUGUSTO ARAGÃO;1;AVANTE;AVANTE
109;163;Deputado Estadual;70123;TOMAZ HOLANDA;6;AVANTE;AVANTE
109;163;Deputado Estadual;70190;SARGENTO DOUGLAS;2;AVANTE;AVANTE
109;163;Deputado Estadual;70222;STUART CASTRO;1;AVANTE;AVANTE
109;163;Deputado Estadual;70321;DANIEL BORGES;2;AVANTE;AVANTE
109;163;Deputado Estadual;12;LEGENDA PDT;5;PDT;PDT
109;163;Deputado Estadual;13;LEGENDA PT;5;PT;PT
109;163;Deputado Estadual;14;LEGENDA PTB;1;PTB;PTB
109;163;Deputado Estadual;22;LEGENDA PL;1;PL;PL
109;163;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;163;Deputado Estadual;45;LEGENDA PSDB;1;PSDB;PSDB
109;163;Deputado Estadual;55;LEGENDA PSD;5;PSD;PSD
109;163;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;163;Deputado Estadual;95;BRANCOS;8;;
109;163;Deputado Estadual;96;NULOS;4;;
109;164;Presidente;12;CIRO GOMES;21;PDT;PDT
109;164;Presidente;13;LULA;185;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;164;Presidente;22;JAIR BOLSONARO;71;PL;PP, REPUBLICANOS, PL
109;164;Presidente;44;SORAYA THRONICKE;2;UNIÃO;UNIÃO
109;164;Presidente;95;BRANCOS;7;;
109;164;Presidente;96;NULOS;4;;
109;164;Governador;12;ROBERTO CLÁUDIO;26;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;164;Governador;13;ELMANO DE FREITAS;143;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;164;Governador;44;CAPITÃO WAGNER;102;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;164;Governador;95;BRANCOS;9;;
109;164;Governador;96;NULOS;10;;
109;164;Senador;131;CAMILO;182;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;164;Senador;555;ERIKA AMORIM;5;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;164;Senador;700;KAMILA CARDOSO;67;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;164;Senador;95;BRANCOS;12;;
109;164;Senador;96;NULOS;24;;
109;164;Deputado Federal;1000;BISPA VANESSA LIMA;2;REPUBLICANOS;REPUBLICANOS
109;164;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
109;164;Deputado Federal;1111;AJ ALBUQUERQUE;1;PP;PP
109;164;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
109;164;Deputado Federal;1213;IDILVAN;13;PDT;PDT
109;164;Deputado Federal;1214;EDUARDO BISMARCK;15;PDT;PDT
109;164;Deputado Federal;1232;NATÁLIA RIOS;1;PDT;PDT
109;164;Deputado Federal;1233;ROBÉRIO MONTEIRO;3;PDT;PDT
109;164;Deputado Federal;1277;ADAIL JR;1;PDT;PDT
109;164;Deputado Federal;1292;ENFERMEIRA ANA PAULA;2;PDT;PDT
109;164;Deputado Federal;1313;LUIZIANNE LINS;6;PT;(PT/PC do B/PV)
109;164;Deputado Federal;1314;GRAÇA COSTA;3;PT;(PT/PC do B/PV)
109;164;Deputado Federal;1319;PROFª  REJANE PINHEIRO;1;PT;(PT/PC do B/PV)
109;164;Deputado Federal;1470;RAYANA GUERRA;1;PTB;PTB
109;164;Deputado Federal;1533;EUNÍCIO;12;MDB;MDB
109;164;Deputado Federal;2200;DRA. MAYRA PINHEIRO;3;PL;PL
109;164;Deputado Federal;2210;CORONEL AGINALDO;1;PL;PL
109;164;Deputado Federal;2222;ANDRÉ FERNANDES;11;PL;PL
109;164;Deputado Federal;2255;JÚNIOR MANO;1;PL;PL
109;164;Deputado Federal;2277;DR JAZIEL;4;PL;PL
109;164;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
109;164;Deputado Federal;2299;MATHEUS NORONHA;9;PL;PL
109;164;Deputado Federal;3000;SAMUEL LIMA;1;NOVO;NOVO
109;164;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;18;UNIÃO;UNIÃO
109;164;Deputado Federal;4441;HELIO FILHO;1;UNIÃO;UNIÃO
109;164;Deputado Federal;4444;HEITOR FREIRE;2;UNIÃO;UNIÃO
109;164;Deputado Federal;4447;DANILO FORTE;5;UNIÃO;UNIÃO
109;164;Deputado Federal;4456;DAYANY DO CAPITÃO;3;UNIÃO;UNIÃO
109;164;Deputado Federal;4477;FERNANDA PESSOA;5;UNIÃO;UNIÃO
109;164;Deputado Federal;4488;MOSES RODRIGUES;3;UNIÃO;UNIÃO
109;164;Deputado Federal;4499;SÂMILA MÃE DO GABRIEL;1;UNIÃO;UNIÃO
109;164;Deputado Federal;4567;DENÍSIO PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
109;164;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
109;164;Deputado Federal;5511;CÉLIO STUDART;2;PSD;PSD
109;164;Deputado Federal;5533;LUIZ GASTÃO;7;PSD;PSD
109;164;Deputado Federal;5555;DOMINGOS NETO;123;PSD;PSD
109;164;Deputado Federal;5588;ELIANE BRAZ;4;PSD;PSD
109;164;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
109;164;Deputado Federal;11;LEGENDA PP;1;PP;PP
109;164;Deputado Federal;12;LEGENDA PDT;2;PDT;PDT
109;164;Deputado Federal;13;LEGENDA PT;1;PT;PT
109;164;Deputado Federal;95;BRANCOS;5;;
109;164;Deputado Federal;96;NULOS;7;;
109;164;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
109;164;Deputado Estadual;10123;DAVID DURAND;2;REPUBLICANOS;REPUBLICANOS
109;164;Deputado Estadual;11113;ALMIR BIÉ;9;PP;PP
109;164;Deputado Estadual;11444;LEONARDO PINHEIRO;8;PP;PP
109;164;Deputado Estadual;12000;EVANDRO LEITÃO;1;PDT;PDT
109;164;Deputado Estadual;12123;CLÁUDIO PINHO;5;PDT;PDT
109;164;Deputado Estadual;12127;HELAINE COELHO;38;PDT;PDT
109;164;Deputado Estadual;12333;MARCOS SOBREIRA;1;PDT;PDT
109;164;Deputado Estadual;13131;MARI LACERDA;1;PT;(PT/PC do B/PV)
109;164;Deputado Estadual;13132;ACRISIO SENA;5;PT;(PT/PC do B/PV)
109;164;Deputado Estadual;13133;LARISSA GASPAR;1;PT;(PT/PC do B/PV)
109;164;Deputado Estadual;13258;JÔ FARIAS;2;PT;(PT/PC do B/PV)
109;164;Deputado Estadual;13777;NIZO;6;PT;(PT/PC do B/PV)
109;164;Deputado Estadual;13789;JULINHO;4;PT;(PT/PC do B/PV)
109;164;Deputado Estadual;15333;DANNIEL OLIVEIRA;9;MDB;MDB
109;164;Deputado Estadual;15888;AGENOR NETO;4;MDB;MDB
109;164;Deputado Estadual;22022;CARMELO NETO;4;PL;PL
109;164;Deputado Estadual;22111;PEDRO MATOS;2;PL;PL
109;164;Deputado Estadual;22222;PR.ALCIDES FERNANDES;6;PL;PL
109;164;Deputado Estadual;22380;DUDU DIÓGENES;2;PL;PL
109;164;Deputado Estadual;22555;MARTA GONÇALVES;98;PL;PL
109;164;Deputado Estadual;22556;DAVID PROARMAS;3;PL;PL
109;164;Deputado Estadual;22777;DRA SILVANA;4;PL;PL
109;164;Deputado Estadual;23190;TENENTE DANTAS;1;CIDADANIA;(PSDB/CIDADANIA)
109;164;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;1;CIDADANIA;(PSDB/CIDADANIA)
109;164;Deputado Estadual;30000;DR. ISAQUE RABELO;1;NOVO;NOVO
109;164;Deputado Estadual;44456;CORONEL BEZERRA;1;UNIÃO;UNIÃO
109;164;Deputado Estadual;44567;MAGNOLIA ROCHA;7;UNIÃO;UNIÃO
109;164;Deputado Estadual;44777;FIRMO CAMURÇA;5;UNIÃO;UNIÃO
109;164;Deputado Estadual;44888;DR. OSCAR RODRIGUES;3;UNIÃO;UNIÃO
109;164;Deputado Estadual;45123;EMILIA PESSOA;2;PSDB;(PSDB/CIDADANIA)
109;164;Deputado Estadual;45555;VIANEY DO VALE;1;PSDB;(PSDB/CIDADANIA)
109;164;Deputado Estadual;45999;FERREIRA ARAGÃO;1;PSDB;(PSDB/CIDADANIA)
109;164;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
109;164;Deputado Estadual;55555;GABRIELLA AGUIAR;4;PSD;PSD
109;164;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
109;164;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
109;164;Deputado Estadual;70000;TAM DE OLIVEIRA;3;AVANTE;AVANTE
109;164;Deputado Estadual;70007;DANILO LOPES;1;AVANTE;AVANTE
109;164;Deputado Estadual;70070;ALBERTO LIMA;1;AVANTE;AVANTE
109;164;Deputado Estadual;70123;TOMAZ HOLANDA;10;AVANTE;AVANTE
109;164;Deputado Estadual;70321;DANIEL BORGES;1;AVANTE;AVANTE
109;164;Deputado Estadual;12;LEGENDA PDT;2;PDT;PDT
109;164;Deputado Estadual;13;LEGENDA PT;6;PT;PT
109;164;Deputado Estadual;22;LEGENDA PL;1;PL;PL
109;164;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;164;Deputado Estadual;55;LEGENDA PSD;4;PSD;PSD
109;164;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;164;Deputado Estadual;95;BRANCOS;7;;
109;164;Deputado Estadual;96;NULOS;4;;
109;165;Presidente;12;CIRO GOMES;16;PDT;PDT
109;165;Presidente;13;LULA;167;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
