Tribunal Regional Eleitoral do Ceará
Secretaria de Tecnologia da Informação
Resultados Eleitorais - Eleições Gerais 2022 - 1º Turno - 02/10/2022
Dados gerados em 22/10/2022 11:55:44 sujeitos a alterações

RESULTADO POR SEÇÃO - BOLETINS DAS URNAS

Município;Zona;Seção;Seções Agregadas;Cargo;Número;Nome para Urna;Votos;Partido;Partido/Federação/Coligação
PARAIPABA;109;149; ;Deputado Federal;2211;YURY DO PAREDÃO;1;PL;PL
PARAIPABA;109;149; ;Deputado Federal;2222;ANDRÉ FERNANDES;5;PL;PL
PARAIPABA;109;149; ;Deputado Federal;2255;JÚNIOR MANO;7;PL;PL
PARAIPABA;109;149; ;Deputado Federal;2277;DR JAZIEL;12;PL;PL
PARAIPABA;109;149; ;Deputado Federal;2288;PRISCILA COSTA;1;PL;PL
PARAIPABA;109;149; ;Deputado Federal;2299;MATHEUS NORONHA;37;PL;PL
PARAIPABA;109;149; ;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
PARAIPABA;109;149; ;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;2;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Federal;4447;DANILO FORTE;15;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Federal;4456;DAYANY DO CAPITÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Federal;4477;FERNANDA PESSOA;16;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Federal;4488;MOSES RODRIGUES;5;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;149; ;Deputado Federal;5522;MARCOS LIMA;1;PSD;PSD
PARAIPABA;109;149; ;Deputado Federal;5533;LUIZ GASTÃO;7;PSD;PSD
PARAIPABA;109;149; ;Deputado Federal;5555;DOMINGOS NETO;89;PSD;PSD
PARAIPABA;109;149; ;Deputado Federal;5588;ELIANE BRAZ;1;PSD;PSD
PARAIPABA;109;149; ;Deputado Federal;6565;INÁCIO ARRUDA;8;PC do B;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Federal;7022;ANSELMO MORORÓ;1;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Federal;10;LEGENDA REPUBLICANOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;149; ;Deputado Federal;11;LEGENDA PP;1;PP;PP
PARAIPABA;109;149; ;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
PARAIPABA;109;149; ;Deputado Federal;13;LEGENDA PT;5;PT;PT
PARAIPABA;109;149; ;Deputado Federal;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;149; ;Deputado Federal;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Federal;65;LEGENDA PC do B;1;PC do B;PC do B
PARAIPABA;109;149; ;Deputado Federal;70;LEGENDA AVANTE;1;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Federal;95;BRANCOS;5; ; 
PARAIPABA;109;149; ;Deputado Federal;96;NULOS;8; ; 
PARAIPABA;109;149; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;149; ;Deputado Estadual;10456;EDDLA CÂMARA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;149; ;Deputado Estadual;11113;ALMIR BIÉ;29;PP;PP
PARAIPABA;109;149; ;Deputado Estadual;11444;LEONARDO PINHEIRO;3;PP;PP
PARAIPABA;109;149; ;Deputado Estadual;12112;VANESSA VENÂNCIO;1;PDT;PDT
PARAIPABA;109;149; ;Deputado Estadual;12114;GUILHERME LANDIM;1;PDT;PDT
PARAIPABA;109;149; ;Deputado Estadual;12123;CLÁUDIO PINHO;11;PDT;PDT
PARAIPABA;109;149; ;Deputado Estadual;12127;HELAINE COELHO;21;PDT;PDT
PARAIPABA;109;149; ;Deputado Estadual;12345;LIA GOMES;1;PDT;PDT
PARAIPABA;109;149; ;Deputado Estadual;12555;ORIEL FILHO;1;PDT;PDT
PARAIPABA;109;149; ;Deputado Estadual;13131;MARI LACERDA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Estadual;13132;ACRISIO SENA;5;PT;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Estadual;13333;MOISES BRAZ;2;PT;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Estadual;13456;DE ASSIS DINIZ;2;PT;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Estadual;13777;NIZO ;3;PT;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Estadual;13789;JULINHO;6;PT;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Estadual;14180;MAJOR AURELIO;1;PTB;PTB
PARAIPABA;109;149; ;Deputado Estadual;15888;AGENOR NETO;1;MDB;MDB
PARAIPABA;109;149; ;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
PARAIPABA;109;149; ;Deputado Estadual;22022;CARMELO NETO;1;PL;PL
PARAIPABA;109;149; ;Deputado Estadual;22111;PEDRO MATOS;1;PL;PL
PARAIPABA;109;149; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;1;PL;PL
PARAIPABA;109;149; ;Deputado Estadual;22555;MARTA GONÇALVES;64;PL;PL
PARAIPABA;109;149; ;Deputado Estadual;22777;DRA SILVANA;10;PL;PL
PARAIPABA;109;149; ;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;149; ;Deputado Estadual;23333;DOUTOR LEITÃO;2;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;149; ;Deputado Estadual;44567;MAGNOLIA ROCHA;11;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Estadual;44777;FIRMO CAMURÇA;13;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;5;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Estadual;45111;GORDIM ARAUJO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;149; ;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;149; ;Deputado Estadual;45555;VIANEY DO VALE;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;149; ;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;149; ;Deputado Estadual;50777;ADRIANA GERONIMO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;149; ;Deputado Estadual;55555;GABRIELLA AGUIAR;2;PSD;PSD
PARAIPABA;109;149; ;Deputado Estadual;65234;CACIKA IRÊ;6;PC do B;(PT/PC do B/PV)
PARAIPABA;109;149; ;Deputado Estadual;70122;LÚ DA SAÚDE;1;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Estadual;70123;TOMAZ HOLANDA;5;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Estadual;70222;STUART CASTRO;5;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Estadual;70321;DANIEL BORGES;1;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Estadual;70456;DUCA;12;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Estadual;90909;DRA WELIA;1;PROS;PROS
PARAIPABA;109;149; ;Deputado Estadual;10;LEGENDA REPUBLICANOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;149; ;Deputado Estadual;12;LEGENDA PDT;3;PDT;PDT
PARAIPABA;109;149; ;Deputado Estadual;13;LEGENDA PT;17;PT;PT
PARAIPABA;109;149; ;Deputado Estadual;18;LEGENDA REDE;1;REDE;REDE
PARAIPABA;109;149; ;Deputado Estadual;22;LEGENDA PL;3;PL;PL
PARAIPABA;109;149; ;Deputado Estadual;23;LEGENDA CIDADANIA;1;CIDADANIA;CIDADANIA
PARAIPABA;109;149; ;Deputado Estadual;44;LEGENDA UNIÃO;2;UNIÃO;UNIÃO
PARAIPABA;109;149; ;Deputado Estadual;55;LEGENDA PSD;3;PSD;PSD
PARAIPABA;109;149; ;Deputado Estadual;65;LEGENDA PC do B;1;PC do B;PC do B
PARAIPABA;109;149; ;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
PARAIPABA;109;149; ;Deputado Estadual;95;BRANCOS;4; ; 
PARAIPABA;109;149; ;Deputado Estadual;96;NULOS;7; ; 
PARAIPABA;109;150; ;Presidente;12;CIRO GOMES;14;PDT;PDT
PARAIPABA;109;150; ;Presidente;13;LULA;160;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;150; ;Presidente;15;SIMONE TEBET;2;MDB;MDB, (PSDB/CIDADANIA), PODE
PARAIPABA;109;150; ;Presidente;22;JAIR BOLSONARO;98;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;150; ;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Presidente;95;BRANCOS;4; ; 
PARAIPABA;109;150; ;Presidente;96;NULOS;4; ; 
PARAIPABA;109;150; ;Governador;12;ROBERTO CLÁUDIO;12;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;150; ;Governador;13;ELMANO DE FREITAS;140;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;150; ;Governador;44;CAPITÃO WAGNER;114;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;150; ;Governador;95;BRANCOS;6; ; 
PARAIPABA;109;150; ;Governador;96;NULOS;13; ; 
PARAIPABA;109;150; ;Senador;131;CAMILO;165;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;150; ;Senador;555;ERIKA AMORIM;2;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;150; ;Senador;700;KAMILA CARDOSO;82;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;150; ;Senador;95;BRANCOS;15; ; 
PARAIPABA;109;150; ;Senador;96;NULOS;21; ; 
PARAIPABA;109;150; ;Deputado Federal;1000;BISPA VANESSA LIMA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;150; ;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;150; ;Deputado Federal;1111;AJ ALBUQUERQUE;1;PP;PP
PARAIPABA;109;150; ;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1213;IDILVAN;11;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1214;EDUARDO BISMARCK;10;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;3;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1234;ANDRÉ FIGUEIREDO;1;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1285;IANNA BRANDÃO;1;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1292;ENFERMEIRA ANA PAULA;3;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1299;DR NILSON DINIZ;1;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;1311;LOURDINHA FELIX;1;PT;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Federal;1313;LUIZIANNE LINS;4;PT;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Federal;1533;EUNÍCIO;3;MDB;MDB
PARAIPABA;109;150; ;Deputado Federal;2201;DELEGADO CAVALCANTE;1;PL;PL
PARAIPABA;109;150; ;Deputado Federal;2210;CORONEL AGINALDO;1;PL;PL
PARAIPABA;109;150; ;Deputado Federal;2211;YURY DO PAREDÃO;6;PL;PL
PARAIPABA;109;150; ;Deputado Federal;2222;ANDRÉ FERNANDES;13;PL;PL
PARAIPABA;109;150; ;Deputado Federal;2277;DR JAZIEL;21;PL;PL
PARAIPABA;109;150; ;Deputado Federal;2288;PRISCILA COSTA;1;PL;PL
PARAIPABA;109;150; ;Deputado Federal;2299;MATHEUS NORONHA;41;PL;PL
PARAIPABA;109;150; ;Deputado Federal;3355;MISSIONÁRIO ALDIZIO BRITO;1;PMN;PMN
PARAIPABA;109;150; ;Deputado Federal;4321;MARIANA CAVALCANTI;1;PV;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Federal;4400;LUIZ CARLOS JR;2;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;4411;VANDERLAN ALVES;1;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;1;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;4447;DANILO FORTE;8;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;4466;PATRICIA MARXS;1;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;4477;FERNANDA PESSOA;19;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;4488;MOSES RODRIGUES;5;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Federal;5511;CÉLIO STUDART;2;PSD;PSD
PARAIPABA;109;150; ;Deputado Federal;5533;LUIZ GASTÃO;6;PSD;PSD
PARAIPABA;109;150; ;Deputado Federal;5555;DOMINGOS NETO;80;PSD;PSD
PARAIPABA;109;150; ;Deputado Federal;5588;ELIANE BRAZ;1;PSD;PSD
PARAIPABA;109;150; ;Deputado Federal;6565;INÁCIO ARRUDA;9;PC do B;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Federal;12;LEGENDA PDT;2;PDT;PDT
PARAIPABA;109;150; ;Deputado Federal;13;LEGENDA PT;3;PT;PT
PARAIPABA;109;150; ;Deputado Federal;14;LEGENDA PTB;1;PTB;PTB
PARAIPABA;109;150; ;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;150; ;Deputado Federal;70;LEGENDA AVANTE;1;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Federal;95;BRANCOS;6; ; 
PARAIPABA;109;150; ;Deputado Federal;96;NULOS;6; ; 
PARAIPABA;109;150; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;150; ;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;150; ;Deputado Estadual;11113;ALMIR BIÉ;27;PP;PP
PARAIPABA;109;150; ;Deputado Estadual;11444;LEONARDO PINHEIRO;1;PP;PP
PARAIPABA;109;150; ;Deputado Estadual;12114;GUILHERME LANDIM;1;PDT;PDT
PARAIPABA;109;150; ;Deputado Estadual;12123;CLÁUDIO PINHO;6;PDT;PDT
PARAIPABA;109;150; ;Deputado Estadual;12127;HELAINE COELHO;21;PDT;PDT
PARAIPABA;109;150; ;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Estadual;13132;ACRISIO SENA;2;PT;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Estadual;13777;NIZO ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Estadual;13789;JULINHO;4;PT;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Estadual;15000;EDILARDO EUFRASIO;1;MDB;MDB
PARAIPABA;109;150; ;Deputado Estadual;15123;AUDIC MOTA;1;MDB;MDB
PARAIPABA;109;150; ;Deputado Estadual;15888;AGENOR NETO;1;MDB;MDB
PARAIPABA;109;150; ;Deputado Estadual;22022;CARMELO NETO;4;PL;PL
PARAIPABA;109;150; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;3;PL;PL
PARAIPABA;109;150; ;Deputado Estadual;22555;MARTA GONÇALVES;72;PL;PL
PARAIPABA;109;150; ;Deputado Estadual;22777;DRA SILVANA;24;PL;PL
PARAIPABA;109;150; ;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;150; ;Deputado Estadual;30000;DR. ISAQUE RABELO;2;NOVO;NOVO
PARAIPABA;109;150; ;Deputado Estadual;33123;ALCY PINHEIRO;1;PMN;PMN
PARAIPABA;109;150; ;Deputado Estadual;44447;ISABELLE MUNGUBA;1;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Estadual;44567;MAGNOLIA ROCHA;11;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Estadual;44777;FIRMO CAMURÇA;10;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;5;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Estadual;45000;JORGE PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;150; ;Deputado Estadual;45111;GORDIM ARAUJO;3;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;150; ;Deputado Estadual;50500;RENATO ROSENO;2;PSOL;(PSOL/REDE)
PARAIPABA;109;150; ;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
PARAIPABA;109;150; ;Deputado Estadual;65013;PROFESSOR ANÍZIO;2;PC do B;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Estadual;65234;CACIKA IRÊ;8;PC do B;(PT/PC do B/PV)
PARAIPABA;109;150; ;Deputado Estadual;70001;PAULO SOARES;1;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Estadual;70027;MARGARIDA TORRES;1;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Estadual;70070;ALBERTO LIMA;1;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Estadual;70123;TOMAZ HOLANDA;8;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Estadual;70222;STUART CASTRO;8;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Estadual;70456;DUCA;15;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Estadual;90180;FABIO MARANGONI;1;PROS;PROS
PARAIPABA;109;150; ;Deputado Estadual;10;LEGENDA REPUBLICANOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;150; ;Deputado Estadual;13;LEGENDA PT;9;PT;PT
PARAIPABA;109;150; ;Deputado Estadual;22;LEGENDA PL;3;PL;PL
PARAIPABA;109;150; ;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;150; ;Deputado Estadual;45;LEGENDA PSDB;1;PSDB;PSDB
PARAIPABA;109;150; ;Deputado Estadual;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;150; ;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
PARAIPABA;109;150; ;Deputado Estadual;95;BRANCOS;10; ; 
PARAIPABA;109;150; ;Deputado Estadual;96;NULOS;3; ; 
PARAIPABA;109;151; ;Presidente;12;CIRO GOMES;9;PDT;PDT
PARAIPABA;109;151; ;Presidente;13;LULA;136;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;151; ;Presidente;22;JAIR BOLSONARO;56;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;151; ;Presidente;95;BRANCOS;6; ; 
PARAIPABA;109;151; ;Presidente;96;NULOS;1; ; 
PARAIPABA;109;151; ;Governador;12;ROBERTO CLÁUDIO;8;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;151; ;Governador;13;ELMANO DE FREITAS;115;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;151; ;Governador;44;CAPITÃO WAGNER;70;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;151; ;Governador;95;BRANCOS;10; ; 
PARAIPABA;109;151; ;Governador;96;NULOS;5; ; 
PARAIPABA;109;151; ;Senador;131;CAMILO;130;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;151; ;Senador;555;ERIKA AMORIM;1;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;151; ;Senador;700;KAMILA CARDOSO;49;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;151; ;Senador;95;BRANCOS;16; ; 
PARAIPABA;109;151; ;Senador;96;NULOS;12; ; 
PARAIPABA;109;151; ;Deputado Federal;1000;BISPA VANESSA LIMA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;151; ;Deputado Federal;1023;PASTOR ABRAÃO;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;151; ;Deputado Federal;1111;AJ ALBUQUERQUE;2;PP;PP
PARAIPABA;109;151; ;Deputado Federal;1113;ELINETE TORRES;3;PP;PP
PARAIPABA;109;151; ;Deputado Federal;1213;IDILVAN;25;PDT;PDT
PARAIPABA;109;151; ;Deputado Federal;1214;EDUARDO BISMARCK;9;PDT;PDT
PARAIPABA;109;151; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;2;PDT;PDT
PARAIPABA;109;151; ;Deputado Federal;1277;ADAIL JR;1;PDT;PDT
PARAIPABA;109;151; ;Deputado Federal;1292;ENFERMEIRA ANA PAULA;1;PDT;PDT
PARAIPABA;109;151; ;Deputado Federal;1322;GUIMARÃES DO PT;1;PT;(PT/PC do B/PV)
PARAIPABA;109;151; ;Deputado Federal;2201;DELEGADO CAVALCANTE;1;PL;PL
PARAIPABA;109;151; ;Deputado Federal;2210;CORONEL AGINALDO;1;PL;PL
PARAIPABA;109;151; ;Deputado Federal;2211;YURY DO PAREDÃO;2;PL;PL
PARAIPABA;109;151; ;Deputado Federal;2222;ANDRÉ FERNANDES;8;PL;PL
PARAIPABA;109;151; ;Deputado Federal;2255;JÚNIOR MANO;1;PL;PL
PARAIPABA;109;151; ;Deputado Federal;2277;DR JAZIEL;11;PL;PL
PARAIPABA;109;151; ;Deputado Federal;2299;MATHEUS NORONHA;33;PL;PL
PARAIPABA;109;151; ;Deputado Federal;4447;DANILO FORTE;3;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Federal;4477;FERNANDA PESSOA;14;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Federal;4488;MOSES RODRIGUES;2;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Federal;5511;CÉLIO STUDART;1;PSD;PSD
PARAIPABA;109;151; ;Deputado Federal;5522;MARCOS LIMA;1;PSD;PSD
PARAIPABA;109;151; ;Deputado Federal;5533;LUIZ GASTÃO;3;PSD;PSD
PARAIPABA;109;151; ;Deputado Federal;5555;DOMINGOS NETO;51;PSD;PSD
PARAIPABA;109;151; ;Deputado Federal;5588;ELIANE BRAZ;1;PSD;PSD
PARAIPABA;109;151; ;Deputado Federal;6565;INÁCIO ARRUDA;9;PC do B;(PT/PC do B/PV)
PARAIPABA;109;151; ;Deputado Federal;13;LEGENDA PT;1;PT;PT
PARAIPABA;109;151; ;Deputado Federal;22;LEGENDA PL;2;PL;PL
PARAIPABA;109;151; ;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;151; ;Deputado Federal;95;BRANCOS;13; ; 
PARAIPABA;109;151; ;Deputado Federal;96;NULOS;2; ; 
PARAIPABA;109;151; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;151; ;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;151; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;1;PP;PP
PARAIPABA;109;151; ;Deputado Estadual;11113;ALMIR BIÉ;20;PP;PP
PARAIPABA;109;151; ;Deputado Estadual;12123;CLÁUDIO PINHO;7;PDT;PDT
PARAIPABA;109;151; ;Deputado Estadual;12127;HELAINE COELHO;13;PDT;PDT
PARAIPABA;109;151; ;Deputado Estadual;13132;ACRISIO SENA;4;PT;(PT/PC do B/PV)
PARAIPABA;109;151; ;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;151; ;Deputado Estadual;13777;NIZO ;2;PT;(PT/PC do B/PV)
PARAIPABA;109;151; ;Deputado Estadual;13789;JULINHO;1;PT;(PT/PC do B/PV)
PARAIPABA;109;151; ;Deputado Estadual;14180;MAJOR AURELIO;1;PTB;PTB
PARAIPABA;109;151; ;Deputado Estadual;15888;AGENOR NETO;1;MDB;MDB
PARAIPABA;109;151; ;Deputado Estadual;22022;CARMELO NETO;4;PL;PL
PARAIPABA;109;151; ;Deputado Estadual;22555;MARTA GONÇALVES;50;PL;PL
PARAIPABA;109;151; ;Deputado Estadual;22777;DRA SILVANA;11;PL;PL
PARAIPABA;109;151; ;Deputado Estadual;23123;LUANA RIBEIRO;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;151; ;Deputado Estadual;23190;TENENTE DANTAS;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;151; ;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;2;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;151; ;Deputado Estadual;44244;JULIANA DUARTE;1;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Estadual;44567;MAGNOLIA ROCHA;6;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Estadual;44777;FIRMO CAMURÇA;8;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Estadual;44789;MARCELO DA GRANJA;1;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;3;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Estadual;44900;JÚ DA HOBBY CENTER;1;UNIÃO;UNIÃO
PARAIPABA;109;151; ;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;151; ;Deputado Estadual;50013;LÉO SURICATE;1;PSOL;(PSOL/REDE)
PARAIPABA;109;151; ;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;151; ;Deputado Estadual;55234;DR. LUCÍLVIO GIRÃO;1;PSD;PSD
PARAIPABA;109;151; ;Deputado Estadual;65234;CACIKA IRÊ;6;PC do B;(PT/PC do B/PV)
PARAIPABA;109;151; ;Deputado Estadual;70123;TOMAZ HOLANDA;4;AVANTE;AVANTE
PARAIPABA;109;151; ;Deputado Estadual;70222;STUART CASTRO;5;AVANTE;AVANTE
PARAIPABA;109;151; ;Deputado Estadual;70456;DUCA;17;AVANTE;AVANTE
PARAIPABA;109;151; ;Deputado Estadual;11;LEGENDA PP;1;PP;PP
PARAIPABA;109;151; ;Deputado Estadual;13;LEGENDA PT;3;PT;PT
PARAIPABA;109;151; ;Deputado Estadual;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;151; ;Deputado Estadual;70;LEGENDA AVANTE;2;AVANTE;AVANTE
